624,-1,304,57
-1,-1,-1,58
102,522,-1,59
94,522,322,60
-1,-1,372,61
-1,128,382,62
56,167,324,63
-1,-1,224,64
-1,164,232,65
94,-1,204,66
-1,135,-1,67
92,-1,374,68
576,168,180,69
56,164,374,70
-1,-1,233,71
-1,-1,214,72
-1,157,152,73
574,163,-1,74
61,-1,234,75
96,-1,-1,76
573,167,323,77
-1,-1,-1,78
-1,73,-1,79
80,-1,389,80
-1,168,324,81
-1,162,238,82
-1,-1,214,83
86,167,-1,84
96,164,146,85
68,-1,390,86
79,165,214,87
48,-1,-1,88
74,-1,208,89
48,167,-1,90
579,522,323,91
-1,170,222,92
-1,-1,-1,93
-1,161,150,94
83,158,-1,95
-1,-1,213,96
-1,522,182,97
-1,-1,234,98
-1,152,238,99
93,-1,317,100
-1,162,374,101
31,153,374,102
77,-1,-1,103
58,-1,374,104
-1,165,386,105
-1,55,-1,106
-1,162,176,107
-1,518,252,108
-1,-1,182,109
88,-1,374,110
-1,171,218,111
-1,167,-1,112
48,-1,324,113
-1,161,372,114
-1,-1,208,115
-1,-1,226,116
91,168,-1,117
-1,-1,228,118
66,168,554,119
-1,-1,-1,120
-1,-1,-1,121
-1,-1,321,122
-1,167,234,123
49,-1,255,124
-1,156,149,125
-1,-1,-1,126
-1,166,-1,127
-1,170,185,128
95,77,372,129
-1,108,228,130
609,167,221,131
95,-1,-1,132
77,-1,387,133
-1,-1,234,134
-1,-1,324,135
-1,158,372,136
-1,169,262,137
-1,-1,372,138
63,-1,238,139
74,157,262,140
-1,538,-1,141
-1,-1,218,142
-1,-1,-1,143
610,157,214,144
-1,495,321,145
84,621,372,146
-1,-1,378,147
558,143,235,148
-1,160,244,149
-1,548,-1,150
94,-1,214,151
97,-1,-1,152
-1,-1,383,153
-1,72,176,154
-1,116,372,155
66,163,378,156
596,73,324,157
-1,118,379,158
83,-1,319,159
47,-1,146,160
-1,-1,262,161
50,-1,341,162
-1,125,200,163
-1,165,221,164
-1,-1,247,165
-1,-1,263,166
-1,56,215,167
-1,108,326,168
-1,-1,233,169
80,161,-1,170
-1,168,250,171
-1,162,322,172
-1,594,227,173
48,548,307,174
-1,185,250,175
-1,55,-1,176
-1,-1,-1,177
-1,-1,214,178
-1,-1,146,179
-1,158,-1,180
-1,529,576,181
570,-1,-1,182
-1,-1,544,183
-1,-1,418,184
-1,55,-1,185
636,156,637,186
-1,163,233,187
-1,123,178,188
-1,154,243,189
37,-1,-1,190
-1,-1,-1,191
83,140,-1,192
557,170,254,193
79,557,-1,194
548,-1,192,195
94,151,213,196
94,-1,146,197
89,-1,-1,198
93,-1,-1,199
522,158,181,200
64,-1,264,201
35,-1,314,202
535,150,244,203
77,153,-1,204
535,154,214,205
82,161,259,206
43,106,-1,207
80,-1,260,208
80,-1,222,209
-1,-1,175,210
533,-1,-1,211
37,94,-1,212
538,142,243,213
82,-1,238,214
70,89,212,215
533,-1,286,216
77,-1,-1,217
67,-1,-1,218
-1,81,214,219
46,154,300,220
-1,-1,242,221
555,508,213,222
80,-1,196,223
80,148,-1,224
98,167,146,225
94,162,320,226
465,426,320,227
-1,293,172,228
469,111,145,229
-1,-1,176,230
-1,-1,166,231
471,105,320,232
472,165,321,233
473,137,321,234
89,-1,321,235
-1,149,-1,236
476,-1,-1,237
476,-1,-1,238
58,-1,186,239
478,444,183,240
88,444,322,241
477,160,170,242
477,128,167,243
478,84,182,244
-1,-1,186,245
-1,172,146,246
-1,159,176,247
61,162,180,248
528,168,-1,249
103,-1,-1,250
95,-1,166,251
100,-1,187,252
93,161,188,253
72,56,321,254
-1,-1,322,255
63,164,321,256
90,142,184,257
95,-1,190,258
98,-1,322,259
-1,168,184,260
81,341,225,261
-1,104,325,262
456,-1,326,263
29,-1,-1,264
6,-1,153,265
-1,125,323,266
529,82,220,267
-1,60,245,268
58,121,-1,269
56,117,338,270
-1,115,-1,271
50,73,224,272
539,488,-1,273
-1,92,120,274
45,97,324,275
21,-1,-1,276
40,-1,331,277
522,-1,155,278
54,116,-1,279
-1,121,128,280
-1,115,333,281
-1,114,188,282
-1,-1,334,283
-1,119,183,284
-1,550,332,285
-1,-1,157,286
491,-1,-1,287
36,89,326,288
-1,66,319,289
-1,320,319,290
-1,322,319,291
-1,-1,319,292
39,65,335,293
23,-1,212,294
24,514,248,295
-1,-1,7,296
22,-1,272,297
-1,115,-1,298
46,-1,179,299
20,-1,-1,300
44,115,228,301
-1,115,-1,302
-1,58,213,303
-1,-1,-1,304
624,-1,126,305
-1,-1,231,306
-1,44,-1,307
17,114,-1,308
49,-1,221,309
15,114,-1,310
20,-1,215,311
624,-1,243,312
-1,-1,288,313
-1,109,102,314
-1,99,-1,315
623,112,463,316
-1,-1,236,317
-1,518,191,318
-1,-1,-1,319
20,122,266,320
-1,65,-1,321
-1,63,231,322
-1,-1,-1,323
51,-1,222,324
39,-1,-1,325
6,115,204,326
45,114,278,327
20,-1,-1,328
47,-1,-1,329
-1,-1,218,330
33,-1,-1,331
-1,113,285,332
624,-1,156,333
33,116,152,334
52,106,221,335
49,97,206,336
-1,116,-1,337
39,-1,265,338
56,-1,221,339
-1,50,232,340
-1,-1,-1,341
50,-1,223,342
623,-1,-1,343
28,-1,-1,344
17,-1,231,345
624,-1,-1,346
23,88,220,347
18,116,280,348
-1,46,168,349
22,-1,330,350
46,137,164,351
-1,-1,-1,352
6,-1,466,353
-1,-1,-1,354
-1,-1,334,355
-1,-1,326,356
-1,-1,373,357
-1,201,-1,358
-1,-1,417,359
-1,206,435,360
-1,-1,316,361
-1,107,216,362
-1,-1,334,363
-1,-1,378,364
-1,113,269,365
624,596,-1,366
15,-1,-1,367
27,-1,-1,368
27,96,-1,369
-1,428,152,370
6,95,-1,371
610,-1,630,372
-1,90,186,373
-1,628,186,374
-1,-1,267,375
624,494,-1,376
-1,-1,237,377
-1,-1,-1,378
7,-1,257,379
50,-1,217,380
57,122,276,381
31,122,344,382
48,87,260,383
44,627,195,384
57,494,329,385
-1,119,-1,386
30,100,-1,387
27,110,231,388
-1,-1,-1,389
61,120,258,390
624,-1,-1,391
6,-1,-1,392
36,53,-1,393
-1,121,-1,394
26,-1,-1,395
624,60,325,396
30,-1,272,397
49,-1,232,398
-1,494,316,399
-1,-1,-1,400
624,-1,-1,401
6,-1,-1,402
-1,89,259,403
-1,-1,-1,404
624,-1,183,405
17,-1,260,406
-1,103,186,407
-1,-1,258,408
-1,102,190,409
-1,-1,-1,410
-1,92,-1,411
38,-1,-1,412
-1,91,-1,413
6,-1,-1,414
-1,-1,175,415
13,73,85,416
7,-1,175,417
26,89,-1,418
33,-1,624,419
11,75,-1,420
26,-1,630,421
-1,96,322,422
39,-1,-1,423
40,-1,-1,424
-1,-1,253,425
68,121,-1,426
624,-1,258,427
-1,-1,322,428
65,143,373,429
624,-1,-1,430
-1,101,-1,431
624,124,432,432
-1,-1,215,433
6,490,-1,434
6,504,-1,435
-1,-1,-1,436
35,-1,-1,437
610,-1,254,438
28,494,-1,439
33,73,-1,440
-1,111,211,441
-1,-1,-1,442
-1,-1,211,443
-1,108,373,444
75,-1,373,445
-1,292,319,446
128,629,630,447
-1,628,630,448
-1,348,624,449
-1,628,630,450
-1,-1,619,451
-1,628,630,452
118,628,630,453
369,478,630,454
136,628,629,455
-1,628,630,456
518,348,403,457
136,-1,630,458
610,628,629,459
625,628,629,460
390,494,630,461
-1,375,373,462
382,373,630,463
377,369,630,464
376,99,416,465
371,362,630,466
372,363,630,467
375,366,630,468
379,-1,629,469
380,371,630,470
385,494,-1,471
387,628,396,472
625,379,630,473
-1,368,403,474
386,494,630,475
377,374,630,476
340,332,630,477
624,628,-1,478
-1,628,630,479
-1,628,619,480
165,319,319,481
151,227,319,482
-1,-1,146,483
-1,-1,191,484
-1,-1,223,485
27,-1,266,486
-1,-1,236,487
-1,-1,-1,488
578,106,260,489
-1,-1,341,490
-1,169,373,491
-1,196,373,492
-1,146,400,493
-1,-1,344,494
-1,-1,373,495
-1,142,280,496
-1,104,178,497
-1,116,-1,498
12,107,-1,499
-1,-1,-1,500
18,-1,-1,501
13,-1,182,502
625,91,-1,503
19,-1,184,504
-1,416,-1,505
24,61,157,506
24,-1,159,507
14,69,542,508
9,77,-1,509
9,72,154,510
10,-1,154,511
10,57,-1,512
-1,66,84,513
6,81,394,514
-1,-1,-1,515
624,-1,-1,516
11,-1,-1,517
20,60,619,518
8,-1,160,519
21,-1,-1,520
-1,-1,-1,521
-1,416,630,522
10,72,-1,523
28,73,-1,524
24,69,-1,525
-1,-1,-1,526
22,44,-1,527
7,-1,-1,528
23,418,-1,529
-1,74,-1,530
23,-1,159,531
8,66,-1,532
-1,495,269,533
624,72,-1,534
-1,-1,368,535
8,505,160,536
9,418,-1,537
21,494,-1,538
23,-1,-1,539
9,17,168,540
9,53,-1,541
9,506,159,542
-1,61,-1,543
8,-1,-1,544
9,-1,-1,545
20,46,285,546
24,77,-1,547
-1,64,-1,548
8,-1,-1,549
9,64,269,550
10,60,-1,551
9,68,542,552
24,-1,391,553
10,73,542,554
21,72,370,555
-1,-1,-1,556
7,-1,-1,557
7,61,282,558
-1,59,154,559
7,77,280,560
9,506,-1,561
8,-1,271,562
-1,-1,161,563
10,-1,161,564
8,29,632,565
-1,58,133,566
20,74,-1,567
8,73,272,568
7,495,-1,569
10,418,279,570
8,494,-1,571
10,69,276,572
9,-1,542,573
21,-1,-1,574
-1,494,160,575
6,73,269,576
-1,-1,272,577
-1,61,-1,578
-1,494,270,579
7,-1,156,580
26,73,-1,581
9,480,-1,582
28,-1,-1,583
9,-1,-1,584
9,506,276,585
-1,30,-1,586
8,-1,619,587
10,490,-1,588
6,-1,542,589
-1,-1,-1,590
8,504,267,591
6,77,-1,592
6,-1,-1,593
-1,-1,-1,594
-1,75,168,595
23,418,-1,596
-1,59,-1,597
-1,-1,-1,598
7,-1,284,599
8,73,-1,600
-1,504,267,601
20,-1,542,602
8,47,-1,603
25,506,-1,604
10,63,-1,605
-1,25,-1,606
9,417,158,607
-1,-1,-1,608
21,-1,-1,609
24,-1,-1,610
-1,73,-1,611
27,504,284,612
8,76,-1,613
-1,506,162,614
8,65,-1,615
28,64,158,616
-1,69,155,617
7,-1,-1,618
20,65,-1,619
-1,66,151,620
8,-1,272,621
6,-1,-1,622
20,417,174,623
-1,55,-1,624
-1,66,142,625
-1,418,271,626
9,72,-1,627
25,70,272,628
9,-1,-1,629
-1,68,-1,630
8,75,271,631
8,66,-1,632
26,-1,-1,633
-1,492,620,634
5,417,-1,635
624,73,366,636
11,-1,-1,637
6,64,-1,638
-1,506,184,639
-1,52,-1,640
26,64,-1,641
-1,79,283,642
7,-1,154,643
-1,417,370,644
-1,68,-1,645
27,505,-1,646
12,27,-1,647
9,75,-1,648
-1,-1,176,649
-1,-1,270,650
27,439,-1,651
-1,494,-1,652
20,69,160,653
21,68,-1,654
7,-1,-1,655
-1,52,155,656
-1,417,-1,657
27,64,157,658
20,-1,-1,659
5,-1,-1,660
-1,416,-1,661
-1,-1,268,662
21,55,360,663
-1,50,-1,664
13,-1,163,665
15,77,131,666
-1,-1,-1,667
-1,-1,155,668
6,-1,156,669
26,70,-1,670
-1,418,-1,671
19,-1,354,672
11,90,-1,673
41,-1,-1,674
-1,495,-1,675
34,72,-1,676
6,-1,-1,677
-1,54,205,678
-1,-1,238,679
-1,-1,250,680
-1,522,318,681
469,108,250,682
90,472,261,683
86,213,320,684
-1,204,317,685
-1,522,317,686
340,319,319,687
6,-1,337,688
6,-1,-1,689
-1,159,327,690
49,164,198,691
573,518,-1,692
34,133,-1,693
28,518,-1,694
-1,521,190,695
-1,522,271,696
49,55,204,697
586,-1,358,698
-1,107,226,699
-1,75,356,700
563,-1,-1,701
56,55,338,702
-1,-1,-1,703
536,506,157,704
-1,98,224,705
-1,115,-1,706
45,115,216,707
531,-1,233,708
-1,-1,181,709
318,338,597,1
474,621,623,2
562,597,624,3
-1,345,-1,4
-1,213,-1,5
-1,297,626,6
-1,407,626,7
-1,-1,626,8
-1,316,-1,9
-1,402,407,10
-1,331,-1,11
-1,373,-1,12
-1,213,626,13
-1,411,-1,14
-1,-1,626,15
-1,376,626,16
-1,320,626,17
-1,-1,626,18
-1,-1,-1,19
-1,402,626,20
-1,218,626,21
-1,280,-1,22
-1,-1,625,23
-1,395,-1,24
211,230,-1,25
-1,260,-1,26
-1,244,420,27
-1,272,-1,28
-1,-1,626,29
-1,402,626,30
-1,267,626,31
-1,-1,626,32
-1,219,627,33
-1,268,627,34
-1,-1,350,35
-1,-1,224,36
-1,-1,213,37
-1,-1,220,38
-1,-1,-1,39
-1,-1,233,40
-1,-1,250,41
-1,-1,197,42
-1,-1,250,43
-1,202,172,44
-1,-1,628,45
-1,-1,209,46
-1,-1,250,47
-1,-1,350,48
-1,164,628,49
578,171,211,50
-1,186,260,51
-1,-1,220,52
-1,-1,260,53
-1,-1,189,54
-1,-1,203,55
-1,-1,627,56
-1,335,-1,57
-1,-1,242,58
-1,177,256,59
80,-1,628,60
-1,-1,304,61
-1,-1,247,62
-1,306,451,63
-1,190,243,64
-1,-1,226,65
-1,-1,628,66
-1,-1,250,67
-1,-1,225,68
-1,-1,200,69
-1,-1,414,70
-1,-1,-1,71
-1,-1,-1,72
-1,-1,-1,73
-1,-1,221,74
-1,-1,628,75
-1,191,194,76
-1,-1,250,77
-1,-1,230,78
-1,-1,212,79
-1,-1,252,80
-1,-1,-1,81
-1,-1,250,82
-1,-1,-1,83
-1,-1,202,84
-1,-1,172,85
-1,-1,-1,86
-1,-1,225,87
-1,-1,256,88
-1,596,-1,89
-1,195,146,90
-1,-1,201,91
-1,191,214,92
577,-1,261,93
-1,-1,418,94
-1,-1,628,95
-1,-1,-1,96
-1,-1,146,97
-1,358,200,98
-1,-1,225,99
-1,-1,252,100
577,-1,190,101
-1,-1,419,102
-1,-1,628,103
-1,-1,222,104
-1,-1,-1,105
-1,-1,-1,106
-1,-1,-1,107
-1,-1,205,108
-1,-1,197,109
-1,-1,225,110
-1,-1,216,111
-1,190,192,112
-1,-1,195,113
-1,-1,235,114
-1,-1,224,115
-1,-1,235,116
-1,-1,-1,117
-1,-1,213,118
-1,-1,-1,119
-1,-1,-1,120
-1,-1,628,121
-1,-1,-1,122
-1,-1,258,123
-1,351,214,124
-1,-1,256,125
-1,-1,-1,126
-1,340,213,127
-1,-1,628,128
-1,-1,232,129
-1,-1,217,130
-1,-1,213,131
-1,-1,-1,132
-1,-1,231,133
-1,-1,250,134
-1,-1,625,135
-1,-1,222,136
-1,-1,250,137
-1,-1,210,138
-1,342,627,139
-1,-1,626,140
-1,316,626,141
-1,289,-1,142
-1,245,625,143
-1,413,626,144
-1,213,-1,145
-1,381,625,146
-1,215,626,147
-1,209,-1,148
-1,-1,-1,149
-1,363,252,150
-1,-1,-1,151
-1,-1,626,152
-1,217,626,153
-1,-1,626,154
-1,-1,626,155
-1,-1,626,156
-1,215,409,157
-1,-1,626,158
-1,-1,626,159
-1,-1,626,160
-1,255,91,161
-1,-1,626,162
-1,254,626,163
-1,-1,626,164
-1,263,626,165
-1,-1,626,166
-1,191,-1,167
-1,332,626,168
-1,262,626,169
-1,252,626,170
-1,209,626,171
-1,292,626,172
-1,387,626,173
-1,407,626,174
-1,192,345,175
-1,-1,626,176
-1,-1,415,177
-1,-1,626,178
-1,-1,626,179
-1,377,626,180
-1,213,626,181
-1,402,626,182
-1,402,626,183
-1,299,626,184
-1,-1,626,185
-1,392,626,186
-1,-1,626,187
-1,213,626,188
-1,402,626,189
-1,213,626,190
-1,-1,626,191
-1,-1,626,192
-1,213,626,193
-1,213,626,194
-1,348,626,195
-1,213,626,196
-1,213,367,197
-1,331,626,198
-1,360,626,199
-1,213,626,200
-1,251,415,201
-1,213,626,202
-1,348,626,203
-1,213,-1,204
-1,-1,626,205
-1,213,626,206
-1,-1,626,207
-1,320,420,208
-1,336,626,209
-1,213,626,210
-1,390,426,211
-1,287,626,212
-1,322,626,213
-1,-1,627,214
-1,314,627,215
-1,356,627,216
-1,-1,-1,217
-1,402,626,218
-1,330,626,219
-1,223,-1,220
-1,-1,234,221
-1,-1,232,222
-1,374,-1,223
-1,376,626,224
-1,394,626,225
-1,213,-1,226
-1,-1,626,227
-1,213,626,228
-1,213,626,229
-1,309,626,230
-1,405,626,231
-1,382,626,232
-1,212,626,233
-1,213,-1,234
-1,212,-1,235
-1,-1,98,236
-1,338,626,237
-1,327,345,238
-1,212,626,239
-1,-1,626,240
-1,300,-1,241
-1,402,626,242
-1,363,626,243
-1,402,626,244
-1,402,395,245
-1,340,627,246
-1,213,627,247
-1,403,627,248
-1,402,627,249
-1,212,627,250
-1,-1,319,251
-1,-1,-1,252
99,133,-1,253
-1,56,-1,254
95,-1,264,255
-1,458,-1,256
-1,-1,206,257
48,-1,-1,258
119,-1,373,259
-1,-1,351,260
-1,-1,283,261
-1,216,214,262
-1,-1,373,263
-1,-1,313,264
-1,197,-1,265
614,186,-1,266
-1,-1,-1,267
102,-1,298,268
116,182,282,269
563,194,373,270
571,187,-1,271
-1,202,380,272
83,192,372,273
117,183,224,274
557,-1,-1,275
66,194,319,276
80,189,-1,277
87,161,254,278
-1,-1,373,279
121,191,-1,280
130,-1,283,281
56,-1,373,282
-1,187,-1,283
131,522,342,284
89,202,-1,285
105,522,373,286
124,195,316,287
529,-1,373,288
-1,197,250,289
91,183,337,290
129,221,-1,291
123,-1,394,292
134,-1,-1,293
71,-1,320,294
564,-1,-1,295
-1,286,318,296
-1,-1,319,297
-1,382,319,298
-1,276,319,299
-1,319,319,300
-1,521,181,301
-1,-1,-1,302
-1,373,628,303
-1,-1,346,304
-1,383,627,305
-1,-1,-1,306
-1,-1,322,307
-1,-1,628,308
-1,-1,-1,309
-1,-1,628,310
-1,369,627,311
-1,328,627,312
-1,-1,345,313
-1,-1,373,314
-1,-1,322,315
-1,-1,322,316
-1,-1,-1,317
-1,-1,413,318
-1,-1,-1,319
-1,312,53,320
-1,-1,346,321
-1,-1,62,322
-1,-1,-1,323
-1,274,334,324
-1,-1,413,325
-1,-1,59,326
-1,284,81,327
-1,282,104,328
-1,312,351,329
-1,-1,373,330
578,311,197,331
-1,-1,322,332
-1,-1,373,333
-1,627,-1,334
-1,-1,322,335
-1,-1,345,336
-1,350,346,337
-1,306,628,338
-1,-1,-1,339
-1,285,404,340
-1,-1,373,341
-1,273,351,342
-1,-1,345,343
-1,-1,373,344
-1,275,351,345
-1,298,410,346
-1,-1,343,347
-1,-1,337,348
-1,278,-1,349
-1,-1,625,350
-1,-1,373,351
-1,-1,107,352
-1,-1,352,353
-1,-1,628,354
-1,-1,432,355
-1,294,628,356
-1,279,362,357
-1,231,357,358
-1,272,326,359
-1,-1,373,360
-1,-1,358,361
-1,272,370,362
-1,254,336,363
-1,205,373,364
-1,-1,373,365
-1,277,-1,366
-1,-1,628,367
-1,191,332,368
-1,290,341,369
-1,294,316,370
-1,283,376,371
-1,-1,-1,372
-1,305,389,373
-1,-1,628,374
-1,275,628,375
-1,288,351,376
-1,280,628,377
-1,-1,628,378
-1,-1,373,379
-1,209,118,380
-1,-1,348,381
-1,-1,316,382
-1,209,343,383
-1,-1,-1,384
-1,264,347,385
-1,271,-1,386
-1,271,373,387
-1,272,628,388
-1,283,-1,389
-1,-1,252,390
-1,106,373,391
-1,147,-1,392
-1,167,-1,393
-1,-1,336,394
-1,-1,411,395
-1,190,241,396
-1,-1,226,397
-1,-1,256,398
-1,-1,250,399
-1,356,265,400
-1,166,270,401
-1,68,408,402
-1,160,264,403
-1,-1,261,404
-1,357,303,405
-1,-1,-1,406
-1,162,262,407
-1,155,-1,408
-1,-1,146,409
-1,-1,227,410
-1,-1,-1,411
-1,371,-1,412
-1,162,218,413
-1,-1,180,414
-1,81,245,415
-1,-1,369,416
-1,-1,-1,417
-1,167,176,418
-1,-1,-1,419
-1,161,-1,420
-1,154,-1,421
-1,-1,242,422
-1,167,246,423
-1,-1,264,424
-1,-1,214,425
-1,-1,-1,426
-1,-1,224,427
-1,136,180,428
-1,107,221,429
-1,163,299,430
-1,-1,-1,431
-1,-1,273,432
-1,-1,146,433
-1,352,367,434
-1,-1,-1,435
-1,-1,-1,436
-1,-1,242,437
-1,-1,322,438
-1,-1,260,439
-1,-1,373,440
-1,-1,257,441
-1,-1,234,442
-1,-1,282,443
-1,-1,168,444
-1,-1,373,445
-1,-1,192,446
-1,-1,288,447
-1,-1,374,448
-1,-1,627,449
-1,361,375,450
-1,-1,322,451
580,356,177,452
557,522,319,453
554,522,273,454
535,522,183,455
578,523,255,456
71,-1,-1,457
-1,-1,-1,458
-1,-1,372,459
94,516,270,460
517,484,326,461
512,483,319,462
314,319,319,463
133,323,319,464
153,224,319,465
-1,-1,195,466
-1,-1,322,467
-1,139,325,468
487,-1,212,469
64,58,218,470
491,-1,-1,471
-1,124,-1,472
76,-1,210,473
50,-1,-1,474
44,139,248,475
37,142,-1,476
500,91,231,477
6,468,-1,478
-1,125,-1,479
497,-1,226,480
-1,-1,-1,481
-1,81,335,482
23,103,165,483
-1,-1,-1,484
32,82,-1,485
60,473,214,486
6,92,391,487
57,-1,191,488
56,-1,-1,489
59,-1,-1,490
-1,119,-1,491
27,54,106,492
56,-1,-1,493
23,-1,-1,494
56,115,151,495
-1,-1,-1,496
42,472,339,497
-1,-1,-1,498
504,78,166,499
505,-1,-1,500
15,56,-1,501
33,52,-1,502
500,54,179,503
29,103,218,504
11,78,-1,505
503,113,452,506
46,-1,-1,507
503,-1,223,508
-1,117,232,509
46,86,338,510
500,469,190,511
30,464,-1,512
-1,-1,136,513
-1,-1,152,514
-1,84,332,515
6,92,-1,516
61,463,-1,517
33,81,212,518
21,-1,166,519
-1,124,235,520
-1,-1,-1,521
-1,98,-1,522
63,120,161,523
61,101,-1,524
14,-1,134,525
-1,-1,326,526
469,-1,125,527
-1,-1,166,528
-1,56,-1,529
6,-1,331,530
481,98,329,531
-1,114,-1,532
33,-1,162,533
481,-1,-1,534
26,-1,-1,535
28,-1,-1,536
65,102,275,537
481,453,254,538
-1,114,252,539
-1,-1,246,540
22,455,-1,541
51,93,277,542
37,74,272,543
52,-1,-1,544
-1,-1,268,545
-1,-1,-1,546
487,124,331,547
58,457,-1,548
63,453,-1,549
-1,117,167,550
