1,105,2755.8998082
2,104,2633.75340516
3,105,2678.41343584
4,106,2721.08013784
5,104,2685.17351232
6,104,2704.666876
7,105,2748.24690884
8,104,2738.42028116
9,104,2756.833647
10,104,2774.167015
11,104,2791.500383
12,104,2808.833751
13,104,2826.167119
14,104,2843.500487
15,104,2860.833855
16,104,2878.167223
17,104,2895.500591
18,104,2912.833959
19,104,2930.167327
20,104,2947.500695
21,104,2964.834063
22,104,2982.167431
23,104,2999.500799
24,104,3016.834167
25,104,3034.167535
26,104,3051.500903
27,104,3068.834271
28,104,3086.167639
29,104,3103.501007
30,104,3120.834375
31,104,3138.167743
32,104,3155.501111
33,104,3172.834479
34,104,3190.167847
35,104,3207.501215
36,104,3224.834583
37,103,3215.92128616
38,103,3234.167985
39,103,3251.334686
40,101,3216.00805732
41,99,3182.50809032
42,99,3201.168119
43,100,3243.91481684
44,101,3285.74818384
45,102,3327.74821784
46,102,3343.668254
47,103,3386.91495284
48,99,3298.01499664
49,89,3056.3683726
50,74,2688.3017414
51,73,2690.58840216
52,72,2677.58842616
53,72,2690.668448
54,72,2702.668472
55,72,2714.668496
56,72,2726.66852
57,72,2738.668544
58,72,2750.668568
59,71,2736.42192716
60,69,2696.84195232
61,68,2684.25530616
62,68,2696.66866
63,66,2655.50868632
64,66,2668.668704
65,64,2627.17539632
66,57,2456.27542612
67,50,2289.60877612
68,45,2174.2687868
69,41,2082.18213164
70,37,1988.34881064
71,30,1815.10882712
72,26,1722.68216264
73,22,1626.34883664
74,15,1450.60884812
75,13,1408.17550832
76,12,1386.25551016
77,9,1310.59551748
78,4,1184.1021898
79,2,1137.67551732
80,-2,1035.18218764
81,-3,1012.92218016
82,-3,1013.502177
83,-3,1013.002176
84,-6,933.76218048
85,-9,857.26217748
86,-12,780.26217348
87,-13,755.25549816
88,-14,727.92216016
89,-15,700.42215516
90,-17,646.50881832
91,-17,645.835475
92,-18,616.75547116
93,-19,588.58879816
94,-20,560.25545816
95,-26,400.52212696
96,-28,350.17544232
97,-32,242.68210264
98,-33,215.42208516
99,-39,53.52208296
100,-48,-182.71792656
101,-42,-23.51797296
102,-42,-36.997974
103,-41,-17.75132316
104,-41,-25.664668
105,-41,-32.498015
106,-41,-39.331362
107,-41,-46.164709
108,-41,-52.998056
109,-41,-59.831403
110,-41,-66.66475
111,-40,-47.25143216
112,-40,-54.99811
113,-40,-61.66479
114,-40,-68.33147
115,-38,-22.50482032
116,-33,100.2351622
117,-29,194.32182136
118,-30,158.92182216
119,-22,364.97512872
120,-18,457.65513136
121,-13,581.5684582
122,-12,600.24846284
123,-11,623.41512584
124,-12,594.25512616
125,-7,724.5684442
126,-1,875.48177504
127,1,921.32845068
128,5,1024.32178136
129,10,1152.0684492
130,18,1358.30844872
131,24,1510.14846104
132,30,1665.14847104
133,39,1899.88847756
134,74,2815.3017794
135,47,2081.17526232
136,51,2223.15521236
137,52,2253.58190284
138,52,2261.168589
139,52,2269.835273
140,53,2304.74862184
141,54,2338.74863984
142,56,2399.16198968
143,56,2406.335346
144,64,2625.64201672
145,68,2732.65538136
146,70,2792.16207568
147,74,2906.65542936
148,76,2967.16212568
149,81,3108.9021462
150,88,3300.72883788
151,87,3281.58888416
152,88,3323.41557584
153,90,3389.49560368
154,92,3454.82896768
155,96,3572.98899536
156,102,3742.14902504
157,105,3831.40906652
158,107,3898.16243768
159,110,3992.57580552
160,114,4112.65584136
161,121,4311.06254188
162,126,4454.9025882
163,131,4601.7359652
164,137,4775.64934204
165,139,4844.49606368
166,141,4917.99611068
167,143,4991.82949168
168,144,5039.74954184
169,149,5193.9029162
170,152,5292.07630452
171,170,5786.60966212
172,153,5349.30978872
173,153,5393.169803
174,153,5418.669854
175,153,5444.169905
176,153,5469.669956
177,153,5495.170007
178,153,5520.670058
179,153,5546.170109
180,153,5571.67016
181,153,5597.170211
182,150,5543.93026748
183,141,5335.95032744
184,136,5237.9370308
185,132,5161.01707264
186,128,5082.35044864
187,124,5003.01715664
188,116,4818.03053728
189,105,4557.29057876
190,97,4376.69727128
191,88,4165.28396944
192,81,4005.94399212
193,76,3895.7706798
194,74,3861.34403132
195,69,3744.6040608
196,65,3656.51741364
197,60,3540.4374358
198,48,3240.87746692
199,39,3025.61747344
200,29,2779.3708186
201,25,2690.01748064
202,22,2619.76415248
203,16,2469.19083096
204,15,2452.09082516
205,13,2403.17749832
206,10,2328.76417048
207,8,2281.17750432
208,5,2205.93084148
209,-1,2052.52418096
210,-1,2058.837501
211,-3,2006.17750432
212,-15,1692.87752092
213,-21,1545.85750096
214,-1,2073.7707778
215,-25,1422.08419784
216,-25,1443.837471
217,-25,1439.670796
218,-26,1409.25745616
219,-26,1406.004112
220,-26,1401.67077
221,-321,-6345.4286998
222,-25,1688.68334864
223,-25,1364.837313
224,-25,1360.670638
225,-25,1356.503963
226,-26,1326.09062316
227,-24,1375.33060868
228,-24,1369.170605
229,-25,1338.92393216
230,-25,1335.837255
231,-25,1331.67058
232,-24,1353.75056984
233,-24,1348.670564
234,-23,1370.91722084
235,-17,1523.48387104
236,-6,1802.88385824
237,-2,1894.99053936
238,-321,-6482.34886996
239,5,2365.08307184
240,5,2013.837111
241,3,1962.17711632
242,-2,1833.6037888
243,-5,1759.93044948
244,-5,1762.337108
245,-5,1761.503773
246,-5,1760.670438
247,-6,1733.59043816
248,-5,1759.91709884
249,-5,1758.003766
250,-5,1757.170431
251,-5,1756.337096
252,-5,1755.503761
253,-5,1754.670426
254,-5,1753.837091
255,-4,1779.25042084
256,-4,1777.503755
257,-4,1776.837087
258,-4,1776.170419
259,-4,1775.503751
260,-4,1774.837083
261,-4,1774.170415
262,-4,1773.503747
263,-4,1772.837079
264,-3,1798.41707584
265,-2,1823.08374184
266,-1,1847.91707484
267,-3,1794.17708032
268,-7,1690.85041564
269,-4,1772.74373252
270,0,1873.82373036
271,3,1948.24373352
272,2,1919.25707616
273,-8,1658.2037596
274,-9,1641.42373716
275,-11,1588.51040232
276,-7,1693.82372036
277,-5,1740.83038968
278,-5,1737.837059
279,-1,1841.99038336
280,-2,1811.25706016
281,0,1864.49705368
282,2,1914.83038768
283,4,1965.49705568
284,10,2121.48371704
285,16,2274.15038904
286,29,2611.54371692
287,59,3389.7370332
288,94,4285.8037204
289,106,4578.63047208
290,114,4793.31051872
291,122,5013.64389272
292,130,5235.31060272
293,138,5458.31064872
294,149,5761.38402524
295,150,5800.58409684
296,150,5824.504149
297,157,6033.23085288
298,166,6288.05757056
299,171,6437.2376362
300,179,6670.31102272
